DateTime,Players,neg_sent_count,neu_sent_count,pos_sent_count,Twitch_Viewers,pos_dist
12/8/2018,3141,1,2,4,128,0.571428571
12/9/2018,3409,3,2,8,3706,0.615384615
12/10/2018,2806,3,4,5,132,0.416666667
12/11/2018,2600,1,3,1,215,0.2
12/12/2018,2556,4,3,6,168,0.461538462
12/13/2018,2455,3,2,1,107,0.166666667
12/14/2018,2655,4,4,6,122,0.428571429
12/15/2018,3202,0,1,4,136,0.8
12/16/2018,3328,2,0,2,198,0.5
12/17/2018,2570,0,2,7,1127,0.777777778
12/18/2018,2570,0,0,1,110,1
12/19/2018,2492,0,1,2,92,0.666666667
12/20/2018,2606,3,2,10,168,0.666666667
12/21/2018,2916,3,3,8,126,0.571428571
12/22/2018,3017,1,0,7,814,0.875
12/23/2018,3040,2,2,9,306,0.692307692
12/24/2018,2224,3,2,2,241,0.285714286
12/25/2018,2560,0,4,2,168,0.333333333
12/26/2018,2858,2,1,7,123,0.7
12/27/2018,3175,4,3,9,98,0.5625
12/28/2018,3180,1,6,9,182,0.5625
12/29/2018,3442,1,1,4,97,0.666666667
12/30/2018,3431,3,1,8,148,0.666666667
12/31/2018,2734,2,1,5,73,0.625
1/1/2019,3256,3,4,5,119,0.416666667
1/2/2019,3113,3,3,4,80,0.4
1/3/2019,3046,2,1,6,241,0.666666667
1/4/2019,3331,3,2,3,424,0.375
1/5/2019,3547,3,2,4,265,0.444444444
1/6/2019,3389,2,0,5,252,0.714285714
1/7/2019,2612,1,3,2,151,0.333333333
1/8/2019,2471,3,0,5,83,0.625
1/9/2019,2480,1,7,2,1203,0.2
1/10/2019,2477,2,1,3,121,0.5
1/11/2019,2742,3,2,1,182,0.166666667
1/12/2019,3365,2,0,4,115,0.666666667
1/13/2019,3314,0,2,3,307,0.6
1/14/2019,2506,0,2,3,391,0.6
1/15/2019,2496,0,2,0,3116,0
1/16/2019,2387,2,2,0,159,0
1/17/2019,2467,0,2,2,1636,0.5
1/18/2019,2725,1,0,1,216,0.5
1/19/2019,3156,0,0,2,236,1
1/20/2019,3421,2,1,4,176,0.571428571
1/21/2019,2731,1,0,2,208,0.666666667
1/22/2019,2542,3,1,2,2349,0.333333333
1/23/2019,2344,2,1,3,128,0.5
1/24/2019,2366,1,1,2,5335,0.5
1/25/2019,2494,0,1,1,252,0.5
1/26/2019,3076,1,0,2,96,0.666666667
1/27/2019,3377,3,1,2,323,0.333333333
1/28/2019,2427,2,1,4,6009,0.571428571
1/29/2019,2433,3,0,1,130,0.25
1/30/2019,2377,1,1,1,273,0.333333333
1/31/2019,2462,4,1,3,104,0.375
2/1/2019,2592,0,0,1,74,1
2/2/2019,3216,2,0,2,297,0.5
2/3/2019,3384,0,4,2,163,0.333333333
2/4/2019,2617,2,1,5,195,0.625
2/5/2019,2606,1,4,1,108,0.166666667
2/6/2019,2392,1,1,3,182,0.6
2/7/2019,2293,2,1,3,519,0.5
2/8/2019,2556,0,0,1,330,1
2/9/2019,3016,0,1,6,176,0.857142857
2/10/2019,3236,1,1,1,741,0.333333333
2/11/2019,2239,1,1,1,188,0.333333333
2/12/2019,2207,0,0,3,5071,1
2/13/2019,2122,1,0,1,135,0.5
2/14/2019,1981,2,1,3,70,0.5
2/15/2019,2361,3,2,3,115,0.375
2/16/2019,2724,0,4,1,54,0.2
2/17/2019,3030,0,0,2,130,1
2/18/2019,2456,0,1,1,76,0.5
2/19/2019,2181,0,1,0,81,0
2/20/2019,2188,1,0,6,233,0.857142857
2/21/2019,2150,1,2,0,115,0
2/22/2019,2367,2,1,4,189,0.571428571
2/23/2019,2778,0,2,3,324,0.6
2/24/2019,3062,1,1,1,156,0.333333333
2/25/2019,2126,0,0,1,101,1
2/26/2019,2126,0,1,0,102,0
2/27/2019,2160,1,0,2,61,0.666666667
2/28/2019,2178,0,0,0,89,#DIV/0!
3/1/2019,2337,0,0,1,342,1
3/2/2019,2758,2,0,2,348,0.5
3/3/2019,3106,2,3,3,200,0.375
3/4/2019,2227,1,4,0,307,0
3/5/2019,2221,0,0,2,279,1
3/6/2019,2265,2,1,3,109,0.5
3/7/2019,2281,1,0,2,321,0.666666667
3/8/2019,2388,1,0,1,156,0.5
3/9/2019,2905,3,3,0,144,0
3/10/2019,3232,1,2,3,173,0.5
3/11/2019,2285,0,1,1,83,0.5
3/12/2019,2260,1,0,3,85,0.75
3/13/2019,2177,0,4,1,198,0.2
3/14/2019,2271,0,2,2,697,0.5
3/15/2019,2538,0,2,2,100,0.5
3/16/2019,2816,0,0,3,816,1
3/17/2019,2994,1,2,1,145,0.25
3/18/2019,2385,0,1,1,100,0.5
3/19/2019,2296,0,1,1,170,0.5
3/20/2019,2178,1,2,3,61,0.5
3/21/2019,2268,3,0,2,92,0.4
3/22/2019,2364,2,0,1,261,0.333333333
3/23/2019,2851,0,1,4,155,0.8
3/24/2019,3011,1,1,7,144,0.777777778
3/25/2019,2218,0,0,2,60,1
3/26/2019,2221,1,0,3,152,0.75
3/27/2019,2320,1,0,1,104,0.5
3/28/2019,2124,1,2,1,111,0.25
3/29/2019,2416,2,0,4,181,0.666666667
3/30/2019,2761,1,2,4,250,0.571428571
3/31/2019,3062,0,1,3,535,0.75
4/1/2019,2214,1,0,3,678,0.75
4/2/2019,2343,0,3,1,389,0.25
4/3/2019,2455,2,0,3,147,0.6
4/4/2019,2274,1,1,1,108,0.333333333
4/5/2019,2427,0,0,1,89,1
4/6/2019,3116,1,0,7,114,0.875
4/7/2019,3213,1,3,1,481,0.2
4/8/2019,2355,0,2,3,947,0.6
4/9/2019,2314,0,0,3,809,1
4/10/2019,2388,1,0,2,466,0.666666667
4/11/2019,2418,1,1,3,250,0.6
4/12/2019,2637,0,1,1,118,0.5
4/13/2019,3065,1,0,4,137,0.8
4/14/2019,3219,0,1,0,240,0
4/15/2019,2112,0,1,2,122,0.666666667
4/16/2019,2236,2,1,2,101,0.4
4/17/2019,2089,0,0,1,216,1
4/18/2019,2184,1,2,5,211,0.625
4/19/2019,2632,0,3,1,1936,0.25
4/20/2019,2842,1,0,3,103,0.75
4/21/2019,2901,2,2,4,124,0.5
4/22/2019,2510,2,1,4,164,0.571428571
4/23/2019,2391,0,2,5,122,0.714285714
4/24/2019,2374,0,0,3,324,1
4/25/2019,2276,1,1,2,3866,0.5
4/26/2019,2444,2,0,3,474,0.6
4/27/2019,2932,2,2,3,985,0.428571429
4/28/2019,3254,1,1,3,166,0.6
4/29/2019,2168,2,1,2,42,0.4
4/30/2019,2126,1,3,4,356,0.5
5/1/2019,2698,2,2,6,531,0.6
5/2/2019,3943,4,5,5,474,0.357142857
5/3/2019,4124,4,1,9,217,0.642857143
5/4/2019,4683,4,4,1,816,0.111111111
5/5/2019,5181,4,4,5,3802,0.384615385
5/6/2019,3652,0,2,4,326,0.666666667
5/7/2019,3551,3,0,3,201,0.5
5/8/2019,3430,2,3,4,2844,0.444444444
5/9/2019,3267,1,0,5,2791,0.833333333
5/10/2019,3733,2,1,1,487,0.25
5/11/2019,4292,3,4,4,217,0.363636364
5/12/2019,4646,0,1,7,971,0.875
5/13/2019,3423,1,2,2,444,0.4
5/14/2019,3308,2,0,5,222,0.714285714
5/15/2019,2751,2,3,9,2238,0.642857143
5/16/2019,3175,2,1,6,1644,0.666666667
5/17/2019,3568,2,1,4,2081,0.571428571
5/18/2019,4417,1,2,5,4208,0.625
5/19/2019,4977,3,5,1,172,0.111111111
5/20/2019,3786,2,2,6,171,0.6
5/21/2019,3926,0,5,3,189,0.375
5/22/2019,3779,3,4,6,488,0.461538462
5/23/2019,3795,1,4,3,4258,0.375
5/24/2019,4091,3,3,2,1693,0.25
5/25/2019,4498,3,2,6,295,0.545454545
5/26/2019,5102,0,2,6,1121,0.75
5/27/2019,4976,0,2,7,1587,0.777777778
5/28/2019,4086,3,0,5,849,0.625
5/29/2019,3972,1,2,5,2926,0.625
5/30/2019,4034,3,1,4,389,0.5
5/31/2019,3908,2,2,1,1354,0.2
6/1/2019,4372,2,3,4,213,0.444444444
6/2/2019,5287,2,1,5,32115,0.625
6/3/2019,4046,2,1,5,3799,0.625
6/4/2019,3841,2,2,6,2507,0.6
6/5/2019,3810,1,4,7,2379,0.583333333
6/6/2019,3953,3,1,10,377,0.714285714
6/7/2019,5020,5,4,6,2106,0.4
6/8/2019,5293,3,2,9,2260,0.642857143
6/9/2019,5560,2,2,9,1490,0.692307692
6/10/2019,4652,3,1,5,4750,0.555555556
6/11/2019,3996,0,1,3,372,0.75
6/12/2019,4165,4,2,2,174,0.25
6/13/2019,4137,4,3,5,2825,0.416666667
6/14/2019,4039,2,4,8,519,0.571428571
6/15/2019,4583,0,0,5,211,1
6/16/2019,4814,0,2,6,311,0.75
6/17/2019,3804,2,0,5,148,0.714285714
6/18/2019,3625,1,0,3,166,0.75
6/19/2019,3514,2,0,4,2464,0.666666667
6/20/2019,3655,1,1,3,552,0.6
6/21/2019,3305,0,2,2,323,0.5
6/22/2019,3764,0,4,2,2522,0.333333333
6/23/2019,3999,4,2,3,186,0.333333333
6/24/2019,3287,3,3,7,172,0.538461538
6/25/2019,3414,2,2,12,245,0.75
6/26/2019,4280,2,3,7,991,0.583333333
6/27/2019,4401,5,7,11,223,0.47826087
6/28/2019,4574,17,25,61,181,0.59223301
6/29/2019,5102,45,74,204,205,0.631578947
6/30/2019,5891,53,97,228,278,0.603174603
7/1/2019,4929,37,56,198,712,0.680412371
7/2/2019,4766,27,40,106,1717,0.612716763
7/3/2019,4784,22,31,78,243,0.595419847
7/4/2019,4989,8,17,91,327,0.784482759
7/5/2019,4769,16,16,58,192,0.644444444
7/6/2019,5110,13,17,64,2010,0.680851064
7/7/2019,5810,4,9,36,3056,0.734693878
7/8/2019,4782,4,6,5,642,0.333333333
7/9/2019,4789,3,5,12,382,0.6
7/10/2019,4530,4,4,4,352,0.333333333
7/11/2019,4376,1,1,6,178,0.75
7/12/2019,4548,2,1,4,1965,0.571428571
7/13/2019,4882,3,1,7,328,0.636363636
7/14/2019,5313,0,4,4,1025,0.5
7/15/2019,4373,1,1,7,278,0.777777778
7/16/2019,4259,3,4,5,713,0.416666667
7/17/2019,4958,2,3,1,199,0.166666667
7/18/2019,4606,2,7,4,886,0.307692308
7/19/2019,4663,2,0,8,509,0.8
7/20/2019,5054,1,2,4,270,0.571428571
7/21/2019,5710,4,2,1,693,0.142857143
7/22/2019,4435,7,6,4,334,0.235294118
7/23/2019,3785,3,8,10,523,0.476190476
7/24/2019,3983,3,3,5,615,0.454545455
7/25/2019,4974,15,6,14,269,0.4
7/26/2019,7958,16,17,41,1355,0.554054054
7/27/2019,10391,25,23,20,840,0.294117647
7/28/2019,10618,33,28,40,4294,0.396039604
7/29/2019,7789,9,9,8,1794,0.307692308
7/30/2019,6847,3,10,4,639,0.235294118
7/31/2019,6364,2,3,13,299,0.722222222
8/1/2019,5802,0,5,6,218,0.545454545
8/2/2019,5862,4,5,9,952,0.5
8/3/2019,6601,3,6,10,332,0.526315789
8/4/2019,7735,3,5,8,1883,0.5
8/5/2019,6601,2,7,7,1154,0.4375
8/6/2019,6346,3,3,9,484,0.6
8/7/2019,6113,3,4,11,2424,0.611111111
8/8/2019,5896,3,3,4,341,0.4
8/9/2019,6194,5,7,5,2474,0.294117647
8/10/2019,7018,3,6,7,458,0.4375
8/11/2019,7653,4,7,3,1986,0.214285714
8/12/2019,5958,1,0,12,2568,0.923076923
8/13/2019,5751,2,3,8,278,0.615384615
8/14/2019,4262,1,3,7,323,0.636363636
8/15/2019,5283,5,4,2,3292,0.181818182
8/16/2019,5451,2,1,5,1570,0.625
8/17/2019,6290,2,1,5,264,0.625
8/18/2019,6482,3,1,3,269,0.428571429
8/19/2019,5013,2,2,4,177,0.5
8/20/2019,4930,1,2,3,358,0.5
8/21/2019,4725,2,3,3,125,0.375
8/22/2019,4592,2,2,2,442,0.333333333
8/23/2019,4597,1,1,1,284,0.333333333
8/24/2019,5261,6,4,7,400,0.411764706
8/25/2019,5825,2,3,4,204,0.444444444
8/26/2019,4456,5,3,5,123,0.384615385
8/27/2019,4216,2,3,2,1606,0.285714286
8/28/2019,3959,1,2,4,132,0.571428571
8/29/2019,3820,3,5,2,134,0.2
8/30/2019,4327,1,1,5,156,0.714285714
8/31/2019,5125,3,3,5,561,0.454545455
9/1/2019,5673,2,1,4,547,0.571428571
9/2/2019,5546,3,3,8,202,0.571428571
9/3/2019,4257,1,1,3,323,0.6
9/4/2019,3951,0,1,1,224,0.5
9/5/2019,4110,1,0,9,110,0.9
9/6/2019,4187,2,2,4,261,0.5
9/7/2019,5074,4,1,2,745,0.285714286
9/8/2019,5422,0,3,3,145,0.5
9/9/2019,3996,0,2,3,627,0.6
9/10/2019,3857,3,4,5,179,0.416666667
9/11/2019,3754,1,1,3,537,0.6
9/12/2019,3895,4,2,5,185,0.454545455
9/13/2019,4177,4,2,5,88,0.454545455
9/14/2019,4728,4,2,9,158,0.6
9/15/2019,5109,3,2,8,332,0.615384615
9/16/2019,3855,4,3,4,145,0.363636364
9/17/2019,3792,1,1,3,1895,0.6
9/18/2019,3582,2,3,0,115,0
9/19/2019,3466,1,1,1,119,0.333333333
9/20/2019,3716,1,4,2,162,0.285714286
9/21/2019,4342,3,2,5,241,0.5
9/22/2019,4900,2,2,4,608,0.5
9/23/2019,3418,4,3,4,209,0.363636364
9/24/2019,3651,0,3,3,482,0.5
9/25/2019,3646,2,2,5,604,0.555555556
9/26/2019,3768,2,1,1,199,0.25
9/27/2019,4161,2,0,6,902,0.75
9/28/2019,4994,0,1,8,363,0.888888889
9/29/2019,5577,3,1,2,361,0.333333333
9/30/2019,4353,4,3,6,1000,0.461538462
10/1/2019,4037,3,3,2,392,0.25
10/2/2019,3920,0,1,5,2897,0.833333333
10/3/2019,3920,2,0,5,175,0.714285714
10/4/2019,4173,4,0,3,1029,0.428571429
10/5/2019,4719,2,2,3,262,0.428571429
10/6/2019,4852,5,3,7,425,0.466666667
10/7/2019,3782,3,2,1,182,0.166666667
10/8/2019,3833,1,1,2,325,0.5
10/9/2019,4286,1,3,9,458,0.692307692
10/10/2019,5584,0,3,5,452,0.625
10/11/2019,5830,1,3,4,1408,0.5
10/12/2019,6631,4,3,7,2065,0.5
10/13/2019,7187,1,2,5,2036,0.625
10/14/2019,5932,1,5,3,1697,0.333333333
10/15/2019,5406,1,4,9,1227,0.642857143
10/16/2019,5181,3,1,3,1186,0.428571429
10/17/2019,5272,3,3,5,1205,0.454545455
10/18/2019,5580,0,2,0,232,0
10/19/2019,6476,2,2,5,390,0.555555556
10/20/2019,6819,1,3,4,571,0.5
10/21/2019,5356,3,1,9,286,0.692307692
10/22/2019,5001,3,2,2,312,0.285714286
10/23/2019,4888,1,2,7,245,0.7
10/24/2019,4767,1,1,6,782,0.75
10/25/2019,4631,3,7,13,275,0.565217391
10/26/2019,5059,2,7,10,618,0.526315789
10/27/2019,5196,1,5,11,327,0.647058824
10/28/2019,3789,1,2,9,93,0.75
10/29/2019,3797,6,3,10,63,0.526315789
10/30/2019,3919,12,8,51,149,0.718309859
10/31/2019,3936,21,44,109,99,0.626436782
11/1/2019,4529,15,25,80,103,0.666666667
11/2/2019,5107,15,28,79,145,0.647540984
11/3/2019,5259,9,38,63,582,0.572727273
11/4/2019,3701,9,16,43,252,0.632352941
11/5/2019,3523,10,14,41,98,0.630769231
11/6/2019,3273,9,14,30,676,0.566037736
11/7/2019,3410,5,15,29,774,0.591836735
11/8/2019,3768,9,9,27,97,0.6
11/9/2019,4316,5,17,48,91,0.685714286
11/10/2019,4530,12,15,44,112,0.61971831
11/11/2019,3701,6,13,35,88,0.648148148
11/12/2019,3292,3,9,25,241,0.675675676
11/13/2019,3205,4,6,29,129,0.743589744
11/14/2019,3825,8,18,41,125,0.611940299
11/15/2019,6581,18,26,48,324,0.52173913
11/16/2019,8369,21,28,75,657,0.60483871
11/17/2019,8814,21,38,89,382,0.601351351
11/18/2019,5449,15,34,83,299,0.628787879
11/19/2019,5074,13,10,41,288,0.640625
11/20/2019,4951,14,13,32,246,0.542372881
11/21/2019,4722,11,20,42,118,0.575342466
11/22/2019,5059,9,13,42,13852,0.65625
11/23/2019,5964,14,11,38,8531,0.603174603
11/24/2019,5887,8,23,46,251,0.597402597
11/25/2019,4399,3,18,36,246,0.631578947
11/26/2019,4285,20,39,99,1145,0.626582278
11/27/2019,5139,19,41,127,11158,0.679144385
11/28/2019,4717,14,26,76,138,0.655172414
11/29/2019,5050,14,26,84,248,0.677419355
11/30/2019,5683,8,29,82,585,0.68907563
12/1/2019,5900,7,19,61,587,0.701149425
12/2/2019,4398,6,21,51,134,0.653846154
12/3/2019,4222,6,14,30,412,0.6
12/4/2019,3886,4,10,25,251,0.641025641
12/5/2019,3865,6,16,27,2132,0.551020408
12/6/2019,3947,8,15,41,160,0.640625
12/7/2019,4831,9,13,38,238,0.633333333
12/8/2019,5236,5,15,36,252,0.642857143
12/9/2019,3966,6,16,21,170,0.488372093
12/10/2019,3990,4,13,19,184,0.527777778
12/11/2019,3758,6,3,22,185,0.709677419
12/12/2019,3757,2,6,23,139,0.741935484
12/13/2019,4066,3,8,16,173,0.592592593
12/14/2019,4642,7,8,18,634,0.545454545
12/15/2019,5168,0,14,27,279,0.658536585
12/16/2019,3900,0,9,24,99,0.727272727
12/17/2019,4044,5,9,20,159,0.588235294
12/18/2019,3336,4,10,39,80,0.735849057
12/19/2019,4186,7,11,26,144,0.590909091
12/20/2019,3963,11,11,30,117,0.576923077
12/21/2019,4427,5,10,22,146,0.594594595
12/22/2019,4505,5,16,33,137,0.611111111
12/23/2019,4168,5,13,22,137,0.55
12/24/2019,3135,3,10,17,111,0.566666667
12/25/2019,3770,3,8,22,137,0.666666667
12/26/2019,4397,5,12,38,312,0.690909091
12/27/2019,4787,12,8,23,277,0.534883721
12/28/2019,5126,7,12,27,211,0.586956522
12/29/2019,5248,12,9,31,539,0.596153846
12/30/2019,4824,7,6,27,255,0.675
12/31/2019,3540,6,14,19,120,0.487179487
1/1/2020,5052,6,8,33,125,0.70212766
1/2/2020,4901,7,14,27,138,0.5625
1/3/2020,5252,6,14,25,247,0.555555556
1/4/2020,5721,7,19,36,264,0.580645161
1/5/2020,5789,6,5,26,244,0.702702703
1/6/2020,4390,3,9,26,151,0.684210526
1/7/2020,4224,0,6,16,507,0.727272727
1/8/2020,3987,3,3,22,372,0.785714286
1/9/2020,3988,6,2,12,156,0.6
1/10/2020,4452,8,8,18,152,0.529411765
1/11/2020,5373,8,9,26,232,0.604651163
1/12/2020,5505,6,7,28,321,0.682926829
1/13/2020,4078,4,12,21,100,0.567567568
1/14/2020,3932,5,9,18,384,0.5625
1/15/2020,3763,4,8,23,287,0.657142857
1/16/2020,3716,5,4,16,313,0.64
1/17/2020,4417,3,5,22,303,0.733333333
1/18/2020,5055,5,9,20,681,0.588235294
1/19/2020,5455,3,6,20,230,0.689655172
1/20/2020,4344,4,5,15,163,0.625
1/21/2020,3765,4,9,14,421,0.518518519
1/22/2020,3674,6,5,17,127,0.607142857
1/23/2020,3810,3,3,11,236,0.647058824
1/24/2020,4162,4,6,14,140,0.583333333
1/25/2020,4921,7,6,25,434,0.657894737
1/26/2020,5352,3,6,19,169,0.678571429
1/27/2020,3658,4,7,13,126,0.541666667
1/28/2020,3969,2,5,16,174,0.695652174
1/29/2020,3597,4,5,7,340,0.4375
1/30/2020,3756,1,12,17,371,0.566666667
1/31/2020,3935,1,9,18,230,0.642857143
2/1/2020,4836,0,10,25,543,0.714285714
2/2/2020,5289,5,4,21,382,0.7
2/3/2020,3733,0,6,12,109,0.666666667
2/4/2020,3693,5,5,13,116,0.565217391
2/5/2020,3570,0,4,8,113,0.666666667
2/6/2020,3722,3,7,4,270,0.285714286
2/7/2020,4155,3,12,10,293,0.4
2/8/2020,5169,4,9,19,206,0.59375
2/9/2020,5551,8,4,15,365,0.555555556
2/10/2020,4195,2,9,16,264,0.592592593
2/11/2020,3973,5,5,8,118,0.444444444
2/12/2020,3936,4,6,11,279,0.523809524
2/13/2020,3810,4,3,7,146,0.5
2/14/2020,3861,1,5,11,854,0.647058824
2/15/2020,4996,3,7,18,473,0.642857143
2/16/2020,5264,2,8,16,380,0.615384615
2/17/2020,4145,4,8,15,144,0.555555556
2/18/2020,3746,0,7,10,130,0.588235294
2/19/2020,3732,4,5,13,178,0.590909091
2/20/2020,3829,2,3,8,1226,0.615384615
2/21/2020,4119,2,6,8,180,0.5
2/22/2020,4858,5,8,12,20304,0.48
2/23/2020,5199,5,7,24,418,0.666666667
2/24/2020,3830,2,3,7,25341,0.583333333
2/25/2020,3651,3,4,6,617,0.461538462
2/26/2020,3614,2,7,9,610,0.5
2/27/2020,3649,1,4,16,292,0.761904762
2/28/2020,3986,2,8,14,368,0.583333333
2/29/2020,4933,2,6,11,953,0.578947368
3/1/2020,5089,5,6,17,3344,0.607142857
3/2/2020,3745,3,8,11,23193,0.5
3/3/2020,3588,5,6,9,1520,0.45
3/4/2020,3537,2,6,12,17942,0.6
3/5/2020,3646,2,5,4,3318,0.363636364
3/6/2020,4044,3,4,14,2863,0.666666667
3/7/2020,4800,2,6,10,1998,0.555555556
3/8/2020,5027,4,3,16,368,0.695652174
3/9/2020,3693,0,3,9,1172,0.75
3/10/2020,3602,0,2,6,7877,0.75
3/11/2020,3457,2,2,18,115,0.818181818
3/12/2020,3492,2,4,10,119,0.625
3/13/2020,4151,5,6,17,146,0.607142857
3/14/2020,4742,4,4,17,177,0.68
3/15/2020,5153,4,6,12,318,0.545454545
3/16/2020,4120,1,5,14,177,0.7
3/17/2020,4205,1,8,14,151,0.608695652
3/18/2020,4257,4,6,19,597,0.655172414
3/19/2020,4297,0,5,8,301,0.615384615
3/20/2020,4567,5,1,10,164,0.625
3/21/2020,4996,1,6,16,353,0.695652174
3/22/2020,5273,2,9,8,513,0.421052632
3/23/2020,4108,3,5,20,181,0.714285714
3/24/2020,4329,7,3,22,161,0.6875
3/25/2020,4320,2,6,14,337,0.636363636
3/26/2020,4190,2,11,15,333,0.535714286
3/27/2020,4789,5,8,13,161,0.5
3/28/2020,4879,4,10,23,194,0.621621622
3/29/2020,5207,6,9,13,303,0.464285714
3/30/2020,3906,3,6,11,179,0.55
3/31/2020,3844,0,6,15,134,0.714285714
4/1/2020,3864,3,6,12,167,0.571428571
4/2/2020,3867,3,7,11,146,0.523809524
4/3/2020,4220,3,5,18,184,0.692307692
4/4/2020,4675,1,3,12,209,0.75
4/5/2020,4709,5,6,9,402,0.45
4/6/2020,3897,5,5,10,245,0.5
4/7/2020,3942,0,2,14,295,0.875
4/8/2020,3927,3,7,15,312,0.6
4/9/2020,4330,7,11,17,331,0.485714286
4/10/2020,4513,3,5,17,256,0.68
4/11/2020,4787,4,9,21,184,0.617647059
4/12/2020,4992,7,7,21,249,0.6
4/13/2020,4381,8,7,19,309,0.558823529
4/14/2020,4358,2,8,15,270,0.6
4/15/2020,4076,5,8,17,313,0.566666667
4/16/2020,4345,1,7,17,296,0.68
4/17/2020,4613,3,13,16,415,0.5
4/18/2020,4998,0,4,14,381,0.777777778
4/19/2020,5094,3,4,20,721,0.740740741
4/20/2020,4161,4,6,12,303,0.545454545
4/21/2020,4507,3,6,12,166,0.571428571
4/22/2020,4299,2,9,12,349,0.52173913
4/23/2020,4328,3,4,16,225,0.695652174
4/24/2020,4294,5,4,12,598,0.571428571
4/25/2020,4923,4,6,17,734,0.62962963
4/26/2020,5034,6,8,15,991,0.517241379
4/27/2020,4086,5,5,15,526,0.6
4/28/2020,4163,2,4,11,215,0.647058824
4/29/2020,4348,6,6,19,209,0.612903226
4/30/2020,6656,11,23,20,278,0.37037037
5/1/2020,10298,30,33,53,823,0.456896552
5/2/2020,11290,32,35,65,2414,0.492424242
5/3/2020,9565,17,50,93,4434,0.58125
5/4/2020,7286,11,21,37,581,0.536231884
5/5/2020,6754,13,13,20,2195,0.434782609
5/6/2020,5194,14,31,52,1303,0.536082474
5/7/2020,4772,27,34,66,392,0.519685039
5/8/2020,6665,11,16,26,391,0.490566038
5/9/2020,6899,9,17,28,5392,0.518518519
5/10/2020,6768,13,16,33,2779,0.532258065
